Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM20,OUT049,2908.2190539341436
FDD08,OUT010,46.669064314526395
FDY19,OUT017,2567.3209458210335
FDU43,OUT045,3502.1905720394507
FDI44,OUT035,1196.2699293408218
FDP31,OUT045,704.3477420363115
FDI56,OUT049,1023.4194838179402
FDU07,OUT027,3543.466702660661
FDR31,OUT010,463.87562270974263
FDM32,OUT035,2186.789831527843
FDB33,OUT027,4629.9225054751305
FDK56,OUT046,3594.160749779966
FDW20,OUT018,1514.5855177191852
FDD32,OUT010,283.03314883598864
FDF32,OUT017,3958.631073551974
FDN31,OUT018,3515.6139196788995
FDN20,OUT049,2196.5974665017334
FDV56,OUT049,924.6339587302792
FDX32,OUT046,2302.257760961366
FDY08,OUT035,2044.8307763134903
FDC44,OUT018,1356.0528216070556
FDB45,OUT035,1350.0417140313145
FDZ43,OUT017,4642.158658726276
FDU08,OUT046,718.86648817442
FDV43,OUT019,150.57647043644806
FDP20,OUT017,3387.263659761362
FDK32,OUT046,2469.8280328713927
FDT31,OUT035,3577.293724716252
FDE09,OUT046,833.4032746016421
FDG45,OUT049,3900.9199164600977
FDC09,OUT046,1575.3824351825087
FDH45,OUT027,1029.707092509594
FDV32,OUT046,1058.1620308319461
FDS32,OUT013,2290.3570529164313
FDP31,OUT013,1691.9391167506571
FDE45,OUT010,576.6353596578349
FDS20,OUT018,2042.9603944686583
FDY31,OUT010,754.8790347045267
FDF45,OUT027,2081.4571762532623
FDB57,OUT049,4085.1538389001416
FDM32,OUT017,1367.6577207498117
FDU44,OUT013,1377.700755709692
FDR56,OUT046,2773.257522912586
FDB21,OUT049,5583.118148183442
FDQ55,OUT017,2011.9974568822129
FDZ19,OUT045,2346.415401642864
FDB09,OUT027,3705.163199524697
FDT44,OUT035,3403.696717824516
FDK32,OUT013,2454.9904338779415
FDV08,OUT035,554.2142831461299
FDS07,OUT027,3843.9857040110824
FDG32,OUT018,3855.4443247387417
FDS08,OUT049,1525.0735710112667
FDQ19,OUT035,2353.533529559694
FDD09,OUT035,2805.5161446029692
FDX07,OUT017,3114.69117198734
FDR07,OUT035,1706.6734888267551
FDF20,OUT017,2242.7951953201077
FDP07,OUT010,432.8218718519065
FDT56,OUT049,1174.6387638410679
FDP20,OUT027,3370.6636436209556
FDA56,OUT017,3648.149371278637
FDB09,OUT013,2207.6572449781493
FDZ44,OUT027,3778.988769516243
FDQ32,OUT013,2294.7986382369622
FDD09,OUT010,445.8421872979068
FDX32,OUT013,2858.6054644044752
FDA08,OUT049,4787.3420967074035
FDV31,OUT027,4988.980317880139
FDX08,OUT017,3291.7229138125026
FDD33,OUT046,2632.1123089323373
FDL08,OUT018,2649.88495422333
FDP19,OUT018,1112.6986923689683
FDK44,OUT013,2892.06775187576
FDD32,OUT035,773.0162852127776
FDC57,OUT017,3279.4922259848363
FDW08,OUT045,1184.0204686506809
FDQ07,OUT017,5486.243204268463
FDP08,OUT018,1998.5174677405112
FDU44,OUT046,4153.84900817242
FDU32,OUT049,2207.1705201261234
FDY56,OUT045,7377.601541363011
FDX08,OUT027,5361.782869737223
FDT20,OUT010,97.68926540271423
FDZ44,OUT013,1291.3149900618228
FDS08,OUT017,418.1658354863373
FDO56,OUT049,1085.8121558423595
FDF08,OUT049,835.4000313075808
FDX08,OUT013,4388.273785873873
FDM44,OUT027,2571.0388071458424
FDL44,OUT019,283.6252238077186
FDX43,OUT013,1890.2640848924427
FDG20,OUT049,1929.6653706582001
FDS07,OUT049,2388.2423918743884
FDM08,OUT027,5349.008136975451
FDI45,OUT027,4918.322353804049
FDU43,OUT019,883.7427036840727
FDB56,OUT017,3108.1981479721785
FDD20,OUT013,2571.7818294089875
FDD32,OUT027,1997.3972751910292
FDM20,OUT035,4114.911982918567
FDP20,OUT035,1861.337645295945
FDV19,OUT027,4914.6012410904295
FDD45,OUT019,253.28280825053457
FDE09,OUT013,1500.0235943021332
FDY43,OUT045,2685.0288207650074
FDZ31,OUT017,2917.840449088404
FDK08,OUT017,1965.8672395906717
FDD33,OUT035,3144.1749906648392
FDM56,OUT049,1377.604984204043
FDE57,OUT035,1694.8390996853232
FDM32,OUT045,1032.4298160997623
FDU43,OUT049,3082.5149539676822
FDR07,OUT046,1690.6705631215036
FDT31,OUT027,5875.2896975440635
FDP08,OUT010,753.8294715658633
FDV55,OUT013,1924.424874471158
FDW20,OUT049,1589.6828092206374
FDF45,OUT035,149.75397849864635
FDS19,OUT027,2269.9045410015838
FDM32,OUT049,-140.32804633213232
FDZ55,OUT049,2482.797625732552
FDA19,OUT018,1715.0618663559158
FDT43,OUT027,1941.5683096874077
FDD20,OUT045,1945.2786239601446
FDZ07,OUT046,693.7821684853516
FDF08,OUT027,1914.2535895463693
FDN31,OUT017,4132.491121928318
FDD56,OUT027,3838.346926436836
FDB32,OUT045,2562.0318058092607
FDY08,OUT013,2555.3296203188766
FDC32,OUT049,360.112690461925
FDF09,OUT017,984.7406939544276
FDY08,OUT046,974.6416399332231
FDK32,OUT035,3392.7646344248506
FDA56,OUT010,265.48219126599133
FDP56,OUT046,1269.5793467838826
FDH44,OUT018,2459.6678315394747
FDS56,OUT018,6264.952546793466
FDC32,OUT046,971.2851727662818
FDC57,OUT027,5475.924390666019
FDS55,OUT046,2763.4917802972304
FDY20,OUT027,2195.6475523849954
FDW55,OUT045,2472.9547987557135
FDX44,OUT045,2050.5255979271424
FDT20,OUT018,659.5465337208943
FDO44,OUT017,841.0995806842925
FDZ19,OUT013,3056.9777591963757
FDC20,OUT010,384.3926537009918
FDB32,OUT046,1012.6767034819494
FDD08,OUT019,124.73201066856655
FDG57,OUT027,1820.6479964642945
FDR07,OUT013,2232.6720019476306
FDQ08,OUT013,1452.3435729099215
FDU56,OUT045,2943.541076800725
FDT19,OUT017,2289.630144895229
FDU32,OUT018,1370.7026506304874
FDD56,OUT049,2278.4534413045885
FDU31,OUT010,1083.0851319001445
FDN32,OUT019,528.6667923221071
FDJ08,OUT035,2911.0771907118874
FDO31,OUT049,800.2654469958438
FDB08,OUT019,300.97973801498574
FDB08,OUT013,2279.2053683588656
FDR56,OUT010,910.1247062598557
FDZ20,OUT018,2934.3687057357247
FDA20,OUT045,3131.125009354725
FDV31,OUT035,2380.3033667534355
FDE57,OUT046,1358.1282577918923
FDE09,OUT018,2438.6525456014233
FDT19,OUT010,220.67421995039376
FDH56,OUT027,3811.351758591618
FDR20,OUT013,1092.8702562704784
FDU56,OUT035,2398.3184025334094
FDS32,OUT019,1012.1053427928622
FDY56,OUT035,6542.638634280873
FDH08,OUT017,1880.108368656189
FDB45,OUT017,1360.5741996865966
FDN08,OUT049,710.4421866704299
FDK56,OUT017,3188.457589085826
FDQ19,OUT046,4446.5335838086785
FDD33,OUT010,139.4999953240697
FDJ56,OUT035,1842.4920406174406
FDJ20,OUT046,2082.6173466054124
FDB09,OUT045,970.4739811847008
FDH08,OUT010,183.95491387419065
FDD20,OUT019,329.2300469151853
FDU31,OUT019,-273.475314076343
FDI08,OUT013,4588.643958791683
FDC21,OUT049,1503.0015522130752
FDS08,OUT010,36.719605019190794
FDA43,OUT035,2468.2754496954526
FDR56,OUT045,4260.900163324487
FDW08,OUT046,2136.26471585678
FDY32,OUT017,953.2454575145409
FDS44,OUT035,4589.607856872292
FDY32,OUT018,1641.9520573411633
FDY44,OUT013,3357.2000206470707
FDV31,OUT017,2181.558899076448
FDF09,OUT046,531.2873862316756
FDT44,OUT046,2110.3456407299764
FDP56,OUT035,974.6965719852262
FDW44,OUT035,1826.6677176696764
FDU43,OUT018,3669.9185002634026
FDN56,OUT010,556.1705637049408
FDP19,OUT017,796.4075739712578
FDG44,OUT017,973.8673321662098
FDM56,OUT045,1549.8912700824542
FDB33,OUT046,2290.7528843725804
FDF20,OUT018,2493.7923387951414
FDA19,OUT017,2079.1779326716346
FDC56,OUT013,1415.1947707628829
FDA31,OUT010,206.5607785354391
FDE57,OUT045,1258.4950997645815
FDR19,OUT035,2571.381269829056
FDZ08,OUT046,1736.640471889385
FDI45,OUT019,224.61027024841587
FDM20,OUT010,491.2200337893214
FDX08,OUT035,2941.9244389389078
FDK32,OUT018,2341.2791865045615
FDX56,OUT035,2492.933427445812
FDT32,OUT045,2056.49879134742
FDR31,OUT035,3395.5668875900556
FDC56,OUT027,4166.385670874351
FDB57,OUT019,776.5692999107175
FDU07,OUT018,1855.3915740880134
FDW20,OUT046,1681.8873617992879
FDW43,OUT027,6435.883414378515
FDA32,OUT013,2360.4607397025466
FDG56,OUT049,358.2201969268335
FDV55,OUT035,970.6882577910976
FDD45,OUT049,1402.2594412016538
FDT56,OUT046,1085.9236313225247
FDC56,OUT010,138.90530928259955
FDJ08,OUT013,3324.8789721117137
FDC20,OUT013,8.06603615846575
FDJ56,OUT046,1411.1248370227572
FDB20,OUT019,-117.0297077630189
FDR31,OUT045,2838.229273521363
FDK08,OUT035,1826.3508350531038
FDA19,OUT035,1565.566368094678
FDE08,OUT046,2113.3831259710123
FDP56,OUT019,333.1460317883789
FDX44,OUT046,1402.6279867508492
FDS07,OUT045,1513.3569454252502
FDC09,OUT027,2090.1327449119135
FDT08,OUT010,261.3283896572718
FDC08,OUT035,4167.829901279858
FDT20,OUT017,828.499332321609
FDH32,OUT019,159.98228134145324
FDQ31,OUT046,1776.6533192849008
FDQ19,OUT017,3456.9822719339118
FDK56,OUT019,553.4389373955557
FDO56,OUT027,2685.8999808866465
FDL32,OUT046,2140.5881416271504
FDA07,OUT046,2748.7613586048856
FDA55,OUT035,6104.47836019389
FDS20,OUT027,5159.174628543216
FDC33,OUT010,898.2388665285911
FDQ55,OUT013,2209.2012730939023
FDR08,OUT013,1550.083114099166
FDR44,OUT013,2557.973110663026
FDI56,OUT019,-1.7443610761642958
FDG20,OUT027,3858.5852113927695
FDI32,OUT017,2657.1769951067145
FDJ32,OUT049,301.2726795251958
FDA55,OUT017,6821.8731235250425
FDC45,OUT013,3326.7251868172925
FDE21,OUT010,316.8100142323274
FDJ20,OUT035,1940.6311772042493
FDV43,OUT035,1042.039581295021
FDZ32,OUT027,1832.0921451609204
FDU31,OUT013,2098.072407861186
FDE20,OUT027,3801.9268277613937
FDO56,OUT046,1808.5846027953623
FDA19,OUT027,3602.3709761519285
FDW07,OUT018,1843.655804756235
FDG56,OUT046,167.19059643048945
FDW43,OUT018,1025.3457728222122
FDE56,OUT018,1092.7672078714227
FDW08,OUT017,2095.520226173138
FDU43,OUT035,3840.925896139404
FDV44,OUT018,2339.7547102791127
FDW32,OUT049,1185.1154976904115
FDW19,OUT013,1981.6736002216646
FDN31,OUT035,3329.766564903327
FDN32,OUT046,3749.055784393394
FDE20,OUT045,2669.044784614026
FDP56,OUT013,552.1006920337684
FDZ43,OUT045,3993.841156091954
FDN32,OUT013,2244.3475247204447
FDV07,OUT013,1438.5662943597938
FDP07,OUT049,934.5294676326811
FDY19,OUT027,3802.314524708937
FDO08,OUT027,3911.279719262714
FDX43,OUT019,318.09114258370073
FDV07,OUT035,632.2554428323729
FDB57,OUT018,3224.8099002275203
FDW55,OUT017,2019.806874507769
FDB20,OUT018,1339.4751024953084
FDP19,OUT027,3482.0157793049593
FDP32,OUT013,2406.7777155103136
FDQ20,OUT010,70.17099960046835
FDR31,OUT018,3143.583460288967
FDK32,OUT019,678.7973670137874
FDU31,OUT018,1978.8584213242516
FDZ19,OUT049,1940.1951706077316
FDE32,OUT045,148.96923947825758
FDU08,OUT049,841.8223596610719
FDE08,OUT035,912.0771747689618
FDB45,OUT027,2211.8053634698344
FDU55,OUT013,5058.202235355404
FDZ07,OUT013,1595.7421240550693
FDR32,OUT018,3794.0449145820794
FDH44,OUT027,4586.397587326548
FDU32,OUT017,2551.052646790044
FDT19,OUT019,305.3563241542238
FDA43,OUT046,2806.2233752705156
FDG44,OUT013,739.9273880972503
FDH32,OUT010,-110.1463921810946
FDQ20,OUT018,546.3542150409162
FDO08,OUT045,1991.5667633792325
FDV43,OUT013,1311.1342422140149
FDZ19,OUT010,178.31753748904111
FDV20,OUT045,1864.6501548831002
FDT08,OUT018,2242.54624104207
FDM08,OUT018,4136.978365637508
FDZ07,OUT035,1421.5597504867087
FDQ20,OUT046,481.77399582592716
FDR31,OUT017,3418.9603126002958
FDQ08,OUT018,895.4953797121779
FDJ56,OUT013,944.4914444409183
FDO56,OUT017,1879.4688654987106
FDC56,OUT017,2294.9106781782825
FDV20,OUT046,1555.124207009619
FDC21,OUT045,817.885652208357
FDQ56,OUT017,1068.7493425164307
FDI56,OUT035,1687.2178043128079
FDU08,OUT017,2290.0263262510916
FDA43,OUT045,1444.9158864826845
FDF21,OUT018,3331.895366433035
FDC08,OUT018,1319.1362883946465
FDT55,OUT018,2196.3745763493716
FDA31,OUT049,2902.6589513006074
FDK56,OUT049,3614.744882194689
FDO44,OUT018,1262.4038682438477
FDA20,OUT046,3762.5363138233906
FDU20,OUT018,2767.549879735995
FDO56,OUT013,2451.3403733104296
FDW31,OUT049,2607.756988067252
FDW43,OUT045,968.0588672114125
FDC45,OUT046,2331.3578521187337
FDG08,OUT027,4142.289705620504
FDB20,OUT027,1975.31664066582
FDW20,OUT045,1965.176723447748
FDV56,OUT017,983.8044703135131
FDA07,OUT017,3817.8761309150195
FDS07,OUT035,2416.6032062453455
FDS08,OUT045,962.4191806324463
FDF21,OUT046,3203.547533770855
FDJ56,OUT018,941.3488746185392
FDC32,OUT017,1072.1872985780988
FDN32,OUT010,268.8164845914721
FDC57,OUT049,3395.2241903394533
FDV07,OUT046,600.4692496837094
FDW32,OUT017,1057.9414033605544
FDV55,OUT018,1842.7169952216536
FDC57,OUT046,2992.451166599136
FDG44,OUT045,1042.443807369898
FDG20,OUT013,3434.80739694095
FDW44,OUT018,3513.277157266525
FDE45,OUT017,3238.569584779769
FDY43,OUT035,2666.6802695874694
FDN08,OUT046,2090.182474726465
FDY19,OUT035,2386.553628492041
FDB33,OUT018,1050.938454175297
FDE45,OUT049,2444.350518728256
FDX44,OUT019,44.84205422639866
FDX55,OUT049,4151.290972418837
FDK44,OUT018,2081.870516557505
FDZ07,OUT017,905.8009485982741
FDH57,OUT013,2055.866934126912
FDN44,OUT013,1824.6936472226728
FDA43,OUT049,2787.6277816129896
FDZ56,OUT010,316.30794292288306
FDI44,OUT018,1006.430880108601
FDY43,OUT013,2810.2456982248914
FDF56,OUT018,2233.639011504259
FDC20,OUT027,2266.280523758427
FDQ08,OUT049,846.3594534204697
FDV32,OUT013,598.7708514304504
FDF44,OUT010,296.4817070488857
FDJ32,OUT017,588.5431480022648
FDG45,OUT046,2716.8936220305786
FDR56,OUT013,3776.237327758519
FDA08,OUT018,2177.4944889868466
FDH45,OUT017,190.06032013580648
FDR56,OUT035,3888.0255240705583
FDZ43,OUT049,2368.0795461323423
FDJ32,OUT010,165.47551903995804
FDS08,OUT019,296.82600769194255
FDT31,OUT010,83.42646919985464
FDY55,OUT017,3898.186641590243
FDP20,OUT049,1630.299084789553
FDF44,OUT013,2214.6902656493507
FDD32,OUT045,1401.4567054170645
FDB32,OUT049,240.48287543375704
FDP07,OUT017,3977.9066286564857
FDZ32,OUT017,1915.7562405250974
FDU56,OUT017,2791.6207027618093
FDV56,OUT018,280.0194479096026
FDB20,OUT010,256.81209611409463
FDT43,OUT013,1001.4910873806073
FDU20,OUT046,2985.9922137262674
FDD33,OUT017,2377.792199078654
FDU31,OUT017,5740.985478250332
FDK56,OUT027,5053.7015252069305
FDV19,OUT010,598.3657583417623
FDZ32,OUT035,1287.524082633082
FDB44,OUT018,3747.8128253869054
FDU43,OUT017,4899.586063516635
FDD57,OUT045,1449.0635709945618
FDW19,OUT035,2334.838786063074
FDR20,OUT046,503.38944373001414
FDE09,OUT017,1658.1068931631346
FDQ44,OUT045,2076.753904895159
FDU56,OUT018,3440.323049008591
FDQ32,OUT017,2279.6380463882774
FDQ31,OUT019,-154.62465157208158
FDW32,OUT027,1836.184043929481
FDB57,OUT045,6025.244795055779
FDJ08,OUT046,2378.0240563443726
FDG45,OUT027,4414.331041606196
FDC33,OUT049,2080.2107536755584
FDL56,OUT017,1014.6347579888788
FDS43,OUT018,3196.081892535416
FDP32,OUT010,80.07704028861986
FDI44,OUT045,2114.967237568261
FDO44,OUT046,671.4089400854657
FDM32,OUT027,2937.019795687946
FDW43,OUT035,2434.9667516973514
FDV43,OUT045,498.90116125172335
FDZ19,OUT018,1916.1746972301746
FDP31,OUT049,559.4396933997775
FDH45,OUT013,1119.5191293340831
FDW31,OUT035,2357.217018112691
FDF08,OUT019,-127.03292599226552
FDB44,OUT049,4225.998750281077
FDO08,OUT046,3607.934773454962
FDD08,OUT045,766.7071274363668
FDE44,OUT027,1817.4355694092683
FDU43,OUT046,4376.507439000064
FDU55,OUT035,4027.404602048432
FDQ32,OUT045,2978.444177937473
FDE32,OUT049,1430.6709732200252
FDN44,OUT045,2579.3771864491423
FDD44,OUT045,4429.9699635637335
FDP07,OUT027,6009.006586455869
FDF20,OUT035,2470.7169718904215
FDL44,OUT049,2840.4826373670635
FDC57,OUT045,2689.43825999382
FDV08,OUT019,121.59304965412957
FDR20,OUT027,1594.7218130870867
FDW19,OUT019,332.4499357427587
FDT31,OUT019,520.8627693037597
FDY32,OUT027,3598.2410278854722
FDR19,OUT010,232.49098293837415
FDX43,OUT027,3720.6323132472944
FDZ56,OUT018,342.84108152524595
FDW56,OUT013,2881.1220636475746
FDL32,OUT018,1458.3709242699933
FDP32,OUT018,2806.961361362535
FDX07,OUT046,3460.9432309717763
FDY32,OUT013,1995.145000067819
FDL32,OUT035,2430.5463107852675
FDZ20,OUT019,1325.913437541622
FDD45,OUT010,121.42357286475567
FDR19,OUT018,1149.7021156407122
FDO20,OUT045,3748.327946232392
FDP44,OUT018,696.9023811231289
FDC20,OUT049,244.35330859898
FDC08,OUT045,3993.965172096101
FDP44,OUT017,851.1335282232767
FDB09,OUT010,119.6645517593829
FDW56,OUT035,2405.282410290889
FDE56,OUT046,1154.2586095953388
FDZ19,OUT035,1469.0568118879999
FDY44,OUT035,3590.5804020646106
FDB21,OUT013,3391.013809025123
FDS20,OUT035,1862.3017852749429
FDX55,OUT027,4960.216499528175
FDL08,OUT049,2552.5007896188063
FDN20,OUT045,2704.19282355376
FDY19,OUT046,2174.750810666837
FDQ44,OUT049,2235.6894133139112
FDW44,OUT027,3932.3574157424673
FDD56,OUT019,355.74874361301204
FDS44,OUT013,2031.5664599482066
FDF32,OUT049,2291.2480999481727
FDB20,OUT046,1845.2516861853567
FDR55,OUT049,4103.044318887757
FDY08,OUT049,2308.783760365708
FDE45,OUT027,5137.720243134417
FDP32,OUT027,3464.2744169864554
FDC33,OUT017,1889.506762723466
FDX08,OUT010,247.57122543734545
FDQ20,OUT049,528.7938434619234
FDI32,OUT046,2042.9212334959732
FDN20,OUT010,434.18715740835546
FDU08,OUT045,1388.4139587064174
FDY32,OUT049,2714.24193983014
FDS31,OUT035,1828.8063860770505
FDW43,OUT019,524.612072850291
FDF08,OUT017,905.8041922974876
FDS56,OUT027,7219.5114303517685
FDQ07,OUT013,4223.365209054891
FDC32,OUT010,9.508890109041658
FDE45,OUT045,3115.5084979679978
FDT08,OUT046,2053.9341274335247
FDG20,OUT035,1765.4750305045463
FDC21,OUT046,1069.1264761147618
FDV31,OUT018,683.5247478315423
FDS08,OUT013,3458.5555529059834
FDE33,OUT018,293.2772890788374
FDL44,OUT017,1875.2046563904573
FDB21,OUT046,6106.115172032754
FDH20,OUT046,1571.1809564357475
FDX56,OUT017,6020.086437864353
FDZ07,OUT045,1138.669640178834
FDV43,OUT046,268.7948731609181
FDT32,OUT013,1606.8384698912735
FDC45,OUT017,1678.670933627114
FDX07,OUT013,1531.3742289329034
FDA32,OUT027,4446.491952562161
FDT56,OUT019,218.44104219644737
FDK44,OUT019,302.1628877436294
FDI20,OUT017,5338.08644651724
FDX55,OUT013,3080.817138718422
FDV55,OUT045,1221.830874249993
FDQ19,OUT018,2298.9107152197807
FDN32,OUT017,2710.2023114544395
FDH32,OUT049,514.4226403220985
FDG56,OUT010,230.42829655805326
FDY20,OUT045,1325.7804406013236
FDT56,OUT013,1488.5378134380335
FDU44,OUT045,1362.9558256533235
FDG08,OUT046,2996.7147552663437
FDI08,OUT027,5347.633127680684
FDR19,OUT019,236.4042116033845
FDY31,OUT019,489.5262111644929
FDE21,OUT018,1486.8311237220755
FDD44,OUT027,7470.3499382611035
FDA44,OUT046,664.7689704134266
FDW08,OUT035,1214.0107680331928
FDQ07,OUT035,4580.98722197604
FDU32,OUT045,1343.8880267768718
FDH08,OUT045,3625.5636295761788
FDD20,OUT035,1947.0881554888242
FDO44,OUT049,2342.9894952796603
FDL44,OUT046,1447.091255981955
FDA31,OUT027,4801.053256853471
FDU20,OUT010,355.5680007223086
FDE21,OUT019,138.79070230321122
FDN44,OUT035,3050.1228699725743
FDE57,OUT018,2081.9321428664
FDN44,OUT018,1678.7170822196965
FDC57,OUT010,641.3094420821087
FDY08,OUT018,3103.186209272967
FDC32,OUT018,1742.003434814942
FDT19,OUT035,1211.637469369816
FDE56,OUT045,892.3088875890759
FDF09,OUT010,85.49575326553804
FDA55,OUT046,5039.889794238162
FDJ20,OUT019,300.6491879902999
FDJ32,OUT035,1430.319876476759
FDB21,OUT019,426.76505409814604
FDZ32,OUT046,1970.5973539575168
FDE44,OUT018,934.5104215215054
FDS44,OUT045,3351.1378106390466
FDQ31,OUT045,1717.8441486110341
FDQ19,OUT049,5448.9325737305235
FDK20,OUT035,1113.7183906119997
FDH56,OUT017,1659.827516938593
FDD57,OUT018,1985.584311905001
FDZ55,OUT013,2073.4715408611187
FDM56,OUT035,1372.5517774228792
FDI56,OUT045,1473.5214771901128
FDZ44,OUT045,1274.7634357911702
FDE44,OUT019,285.8942595192734
FDV31,OUT013,4254.343325390364
FDC21,OUT035,1102.6970448164693
FDY07,OUT035,497.56282510674964
FDH20,OUT010,148.53360008200661
FDY31,OUT046,2217.4225025889887
FDD20,OUT017,1385.2711151560975
FDF45,OUT046,1351.4527867028928
FDW20,OUT017,2764.34984974316
FDU56,OUT049,4187.674395010743
FDS43,OUT013,3508.0265287820393
FDL56,OUT046,1236.552770315992
FDG09,OUT019,552.6440485079595
FDA55,OUT045,5787.681184797044
FDX31,OUT049,2242.6430814571127
FDH08,OUT049,5858.51998499009
FDG32,OUT049,3258.371435233111
FDI20,OUT035,6228.870319724278
FDR32,OUT035,5064.033369182424
FDD45,OUT046,1022.4760199034097
FDD08,OUT046,475.4585386705628
FDA43,OUT019,152.4295016555859
FDD32,OUT019,489.0926686419334
FDM56,OUT010,35.723955730604985
FDC21,OUT027,2152.459311474633
FDO31,OUT045,1812.8267279566749
FDE56,OUT013,1396.393001706832
FDI20,OUT049,2979.6249340357317
FDP08,OUT027,5552.015528289501
FDF44,OUT017,2338.283340681626
FDS55,OUT010,512.6412430857765
FDX43,OUT049,2602.759015427363
FDZ44,OUT018,1611.580754258016
FDA55,OUT049,4851.475060088081
FDV08,OUT017,593.9187035650939
FDE33,OUT046,1229.7564846417647
FDB32,OUT013,1216.3860159737796
FDV43,OUT018,540.9229918291401
FDE44,OUT049,1052.455032235141
FDW55,OUT049,2871.3640873220093
FDS08,OUT018,1706.5349937923802
FDR43,OUT017,830.8990549477348
FDT19,OUT046,3066.9018555899274
FDV08,OUT046,916.4173844399386
FDO32,OUT010,172.15835138284297
